pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
151,0,5,0,10,0,0,0,210,210,99999,0,0,1515,0.118,24.78,0.4,0.4
151,0,6,0,339,0,0,0,60,60,99999,0,0,1516,0.21,12.6,0.6,0.6
151,0,7,0,178,0,0,0,96,96,99999,0,0,1517,0.732,70.272,0.5,0.5
151,0,8,0,434,0,0,0,72,72,99999,0,0,1518,0.175,12.6,0.6,0.6
151,0,9,0,22,0,0,0,72,72,99999,0,0,1519,0.125,9.0,0.4,0.4
152,0,0,0,47,0,0,0,30,30,99999,0,0,1520,0.365,10.95,0.4,0.4
152,0,1,0,182,0,0,0,12,12,99999,0,0,1521,0.408,4.896,0.5,0.5
152,0,2,0,21,0,0,0,432,432,99999,0,0,1522,0.165,71.28,0.4,0.4
152,0,3,0,102,0,0,0,24,24,99999,0,0,1523,0.479,11.496,0.5,0.5
152,0,4,0,335,0,0,0,264,264,99999,0,0,1524,0.272,71.808,0.6,0.6
152,0,5,0,59,0,0,0,36,36,99999,0,0,1525,0.363,13.068,0.5,0.5
152,0,6,0,100,0,0,0,36,36,99999,0,0,1526,0.345,12.42,0.5,0.5
152,0,7,0,179,0,0,0,24,24,99999,0,0,1527,0.324,7.776,0.5,0.5
152,0,8,0,303,0,0,0,24,24,99999,0,0,1528,0.6,14.4,0.6,0.6
152,0,9,0,122,0,0,0,48,48,99999,0,0,1529,0.208,9.984,0.5,0.5
153,0,0,0,12,0,0,0,8,8,99999,0,0,1530,0.306,2.448,0.4,0.4
153,0,1,0,29,0,0,0,360,360,99999,0,0,1531,0.274,98.64,0.4,0.4
153,0,2,0,52,0,0,0,48,48,99999,0,0,1532,0.102,4.896,0.5,0.5
153,0,3,0,101,0,0,0,384,384,99999,0,0,1533,0.275,105.6,0.5,0.5
153,0,4,0,218,0,0,0,24,24,99999,0,0,1534,0.446,10.704,0.6,0.6
153,0,5,0,65,0,0,0,24,24,99999,0,0,1535,0.49,11.76,0.5,0.5
153,0,6,0,16,0,0,0,12,12,99999,0,0,1536,0.301,3.612,0.4,0.4
153,0,7,0,76,0,0,0,12,12,99999,0,0,1537,0.308,3.696,0.5,0.5
153,0,8,0,57,0,0,0,30,30,99999,0,0,1538,0.351,10.53,0.5,0.5
153,0,9,0,27,0,0,0,336,336,99999,0,0,1539,0.267,89.712,0.4,0.4
154,0,0,0,1,0,0,0,72,72,99999,0,0,1540,0.125,9.0,0.4,0.4
154,0,1,0,258,0,0,0,24,24,99999,0,0,1541,0.519,12.456,0.6,0.6
154,0,2,0,18,0,0,0,30,30,99999,0,0,1542,0.333,9.99,0.4,0.4
154,0,3,0,48,0,0,0,360,360,99999,0,0,1543,0.275,99.0,0.4,0.4
154,0,4,0,103,0,0,0,168,168,99999,0,0,1544,0.125,21.0,0.5,0.5
154,0,5,0,325,0,0,0,27,27,99999,0,0,1545,3.0,81.0,0.6,0.6
154,0,6,0,30,0,0,0,24,24,99999,0,0,1546,0.387,9.288,0.4,0.4
154,0,7,0,2,0,0,0,24,24,99999,0,0,1547,0.405,9.72,0.4,0.4
154,0,8,0,248,0,0,0,96,96,99999,0,0,1548,0.644,61.824,0.6,0.6
154,0,9,0,25,0,0,0,30,30,99999,0,0,1549,0.454,13.62,0.4,0.4
155,0,0,0,17,0,0,0,108,108,99999,0,0,1550,0.176,19.008,0.4,0.4
155,0,1,0,349,0,0,0,24,24,99999,0,0,1551,2.3,55.2,0.6,0.6
155,0,2,0,449,0,0,0,210,210,99999,0,0,1552,0.135,28.35,0.6,0.6
155,0,3,0,63,0,0,0,70,70,99999,0,0,1553,0.181,12.67,0.5,0.5
155,0,4,0,190,0,0,0,8,8,99999,0,0,1554,0.565,4.52,0.5,0.5
155,0,5,0,1,0,0,0,72,72,99999,0,0,1555,0.125,9.0,0.4,0.4
155,0,6,0,246,0,0,0,24,24,99999,0,0,1556,0.152,3.648,0.6,0.6
155,0,7,0,153,0,0,0,42,42,99999,0,0,1557,0.43,18.06,0.5,0.5
155,0,8,0,324,0,0,0,216,216,99999,0,0,1558,0.38,82.08,0.6,0.6
155,0,9,0,163,0,0,0,96,96,99999,0,0,1559,0.657,63.072,0.5,0.5
156,0,0,0,491,0,0,0,312,312,99999,0,0,1560,0.329,102.648,0.6,0.6
156,0,1,0,299,0,0,0,432,432,99999,0,0,1561,0.161,69.552,0.6,0.6
156,0,2,0,23,0,0,0,210,210,99999,0,0,1562,0.11,23.1,0.4,0.4
156,0,3,0,44,0,0,0,120,120,99999,0,0,1563,0.62,74.4,0.4,0.4
156,0,4,0,431,0,0,0,10,10,99999,0,0,1564,0.73,7.3,0.6,0.6
156,0,5,0,158,0,0,0,96,96,99999,0,0,1565,0.633,60.768,0.5,0.5
156,0,6,0,430,0,0,0,12,12,99999,0,0,1566,1.043,12.516,0.6,0.6
156,0,7,0,13,0,0,0,96,96,99999,0,0,1567,0.596,57.216,0.4,0.4
156,0,8,0,58,0,0,0,264,264,99999,0,0,1568,0.276,72.864,0.5,0.5
156,0,9,0,189,0,0,0,36,36,99999,0,0,1569,0.342,12.312,0.5,0.5
157,0,0,0,195,0,0,0,30,30,99999,0,0,1570,0.589,17.67,0.5,0.5
157,0,1,0,191,0,0,0,264,264,99999,0,0,1571,0.283,74.712,0.5,0.5
157,0,2,0,405,0,0,0,77,77,99999,0,0,1572,0.2,15.4,0.6,0.6
157,0,3,0,251,0,0,0,408,408,99999,0,0,1573,0.159,64.872,0.6,0.6
157,0,4,0,289,0,0,0,240,240,99999,0,0,1574,0.047,11.28,0.6,0.6
157,0,5,0,192,0,0,0,360,360,99999,0,0,1575,0.277,99.72,0.5,0.5
157,0,6,0,150,0,0,0,24,24,99999,0,0,1576,0.387,9.288,0.5,0.5
157,0,7,0,85,0,0,0,24,24,99999,0,0,1577,0.392,9.408,0.5,0.5
157,0,8,0,472,0,0,0,77,77,99999,0,0,1578,0.2,15.4,0.6,0.6
157,0,9,0,352,0,0,0,360,360,99999,0,0,1579,0.206,74.16,0.6,0.6
158,0,0,0,456,0,0,0,8,8,99999,0,0,1580,1.0,8.0,0.6,0.6
158,0,1,0,25,0,0,0,30,30,99999,0,0,1581,0.454,13.62,0.4,0.4
158,0,2,0,13,0,0,0,96,96,99999,0,0,1582,0.596,57.216,0.4,0.4
158,0,3,0,4,0,0,0,6,6,99999,0,0,1583,0.425,2.55,0.4,0.4
158,0,4,0,27,0,0,0,336,336,99999,0,0,1584,0.267,89.712,0.4,0.4
158,0,5,0,410,0,0,0,84,84,99999,0,0,1585,0.542,45.528,0.6,0.6
158,0,6,0,444,0,0,0,24,24,99999,0,0,1586,2.138,51.312,0.6,0.6
158,0,7,0,120,0,0,0,240,240,99999,0,0,1587,0.3,72.0,0.5,0.5
158,0,8,0,92,0,0,0,30,30,99999,0,0,1588,0.348,10.44,0.5,0.5
158,0,9,0,152,0,0,0,12,12,99999,0,0,1589,0.708,8.496,0.5,0.5
159,0,0,0,442,0,0,0,384,384,99999,0,0,1590,0.276,105.984,0.6,0.6
159,0,1,0,42,0,0,0,30,30,99999,0,0,1591,0.454,13.62,0.4,0.4
159,0,2,0,257,0,0,0,9,9,99999,0,0,1592,0.58,5.22,0.6,0.6
159,0,3,0,194,0,0,0,288,288,99999,0,0,1593,0.229,65.952,0.5,0.5
159,0,4,0,349,0,0,0,24,24,99999,0,0,1594,2.3,55.2,0.6,0.6
159,0,5,0,439,0,0,0,12,12,99999,0,0,1595,2.803,33.636,0.6,0.6
159,0,6,0,205,0,0,0,60,60,99999,0,0,1596,1.05,63.0,0.6,0.6
159,0,7,0,320,0,0,0,384,384,99999,0,0,1597,0.254,97.536,0.6,0.6
159,0,8,0,198,0,0,0,288,288,99999,0,0,1598,0.07,20.16,0.5,0.5
159,0,9,0,354,0,0,0,7,7,99999,0,0,1599,0.82,5.74,0.6,0.6
160,0,0,0,261,0,0,0,192,192,99999,0,0,1600,0.408,78.336,0.6,0.6
160,0,1,0,133,0,0,0,14,14,99999,0,0,1601,0.439,6.146,0.5,0.5
160,0,2,0,40,0,0,0,24,24,99999,0,0,1602,2.218,53.232,0.4,0.4
160,0,3,0,200,0,0,0,168,168,99999,0,0,1603,0.125,21.0,0.6,0.6
160,0,4,0,150,0,0,0,24,24,99999,0,0,1604,0.387,9.288,0.5,0.5
160,0,5,0,76,0,0,0,12,12,99999,0,0,1605,0.308,3.696,0.5,0.5
160,0,6,0,387,0,0,0,27,27,99999,0,0,1606,1.0,27.0,0.6,0.6
160,0,7,0,199,0,0,0,10,10,99999,0,0,1607,5.345,53.45,0.5,0.5
160,0,8,0,101,0,0,0,384,384,99999,0,0,1608,0.275,105.6,0.5,0.5
160,0,9,0,235,0,0,0,30,30,99999,0,0,1609,0.23,6.9,0.6,0.6
161,0,0,0,325,0,0,0,27,27,99999,0,0,1610,3.0,81.0,0.6,0.6
161,0,1,0,25,0,0,0,30,30,99999,0,0,1611,0.454,13.62,0.4,0.4
161,0,2,0,158,0,0,0,96,96,99999,0,0,1612,0.633,60.768,0.5,0.5
161,0,3,0,415,0,0,0,36,36,99999,0,0,1613,1.667,60.012,0.6,0.6
161,0,4,0,285,0,0,0,18,18,99999,0,0,1614,2.133,38.394,0.6,0.6
161,0,5,0,400,0,0,0,36,36,99999,0,0,1615,1.037,37.332,0.6,0.6
161,0,6,0,434,0,0,0,72,72,99999,0,0,1616,0.175,12.6,0.6,0.6
161,0,7,0,108,0,0,0,210,210,99999,0,0,1617,0.108,22.68,0.5,0.5
161,0,8,0,435,0,0,0,9,9,99999,0,0,1618,0.62,5.58,0.6,0.6
161,0,9,0,100,0,0,0,36,36,99999,0,0,1619,0.345,12.42,0.5,0.5
162,0,0,0,116,0,0,0,24,24,99999,0,0,1620,0.407,9.768,0.5,0.5
162,0,1,0,26,0,0,0,360,360,99999,0,0,1621,0.274,98.64,0.4,0.4
162,0,2,0,106,0,0,0,24,24,99999,0,0,1622,0.49,11.76,0.5,0.5
162,0,3,0,38,0,0,0,384,384,99999,0,0,1623,0.275,105.6,0.4,0.4
162,0,4,0,230,0,0,0,60,60,99999,0,0,1624,0.108,6.48,0.6,0.6
162,0,5,0,46,0,0,0,30,30,99999,0,0,1625,0.373,11.19,0.4,0.4
162,0,6,0,250,0,0,0,24,24,99999,0,0,1626,2.087,50.088,0.6,0.6
162,0,7,0,200,0,0,0,168,168,99999,0,0,1627,0.125,21.0,0.6,0.6
162,0,8,0,127,0,0,0,192,192,99999,0,0,1628,0.398,76.416,0.5,0.5
162,0,9,0,176,0,0,0,36,36,99999,0,0,1629,0.375,13.5,0.5,0.5
163,0,0,0,4,0,0,0,6,6,99999,0,0,1630,0.425,2.55,0.4,0.4
163,0,1,0,481,0,0,0,210,210,99999,0,0,1631,0.104,21.84,0.6,0.6
163,0,2,0,18,0,0,0,30,30,99999,0,0,1632,0.333,9.99,0.4,0.4
163,0,3,0,16,0,0,0,12,12,99999,0,0,1633,0.301,3.612,0.4,0.4
163,0,4,0,71,0,0,0,24,24,99999,0,0,1634,0.288,6.912,0.5,0.5
163,0,5,0,265,0,0,0,30,30,99999,0,0,1635,0.468,14.04,0.6,0.6
163,0,6,0,492,0,0,0,216,216,99999,0,0,1636,0.358,77.328,0.6,0.6
163,0,7,0,242,0,0,0,36,36,99999,0,0,1637,0.368,13.248,0.6,0.6
163,0,8,0,420,0,0,0,40,40,99999,0,0,1638,0.16,6.4,0.6,0.6
163,0,9,0,334,0,0,0,45,45,99999,0,0,1639,0.332,14.94,0.6,0.6
164,0,0,0,188,0,0,0,12,12,99999,0,0,1640,1.147,13.764,0.5,0.5
164,0,1,0,8,0,0,0,40,40,99999,0,0,1641,0.381,15.24,0.4,0.4
164,0,2,0,52,0,0,0,48,48,99999,0,0,1642,0.102,4.896,0.5,0.5
164,0,3,0,324,0,0,0,216,216,99999,0,0,1643,0.38,82.08,0.6,0.6
164,0,4,0,169,0,0,0,80,80,99999,0,0,1644,1.046,83.68,0.5,0.5
164,0,5,0,18,0,0,0,30,30,99999,0,0,1645,0.333,9.99,0.4,0.4
164,0,6,0,90,0,0,0,24,24,99999,0,0,1646,0.42,10.08,0.5,0.5
164,0,7,0,146,0,0,0,24,24,99999,0,0,1647,0.561,13.464,0.5,0.5
164,0,8,0,86,0,0,0,80,80,99999,0,0,1648,0.179,14.32,0.5,0.5
164,0,9,0,193,0,0,0,320,320,99999,0,0,1649,0.05,16.0,0.5,0.5
165,0,0,0,56,0,0,0,192,192,99999,0,0,1650,0.37,71.04,0.5,0.5
165,0,1,0,7,0,0,0,192,192,99999,0,0,1651,0.45,86.4,0.4,0.4
165,0,2,0,212,0,0,0,192,192,99999,0,0,1652,0.37,71.04,0.6,0.6
165,0,3,0,1,0,0,0,72,72,99999,0,0,1653,0.125,9.0,0.4,0.4
165,0,4,0,191,0,0,0,264,264,99999,0,0,1654,0.283,74.712,0.5,0.5
165,0,5,0,199,0,0,0,10,10,99999,0,0,1655,5.345,53.45,0.5,0.5
165,0,6,0,302,0,0,0,336,336,99999,0,0,1656,0.229,76.944,0.6,0.6
165,0,7,0,25,0,0,0,30,30,99999,0,0,1657,0.454,13.62,0.4,0.4
165,0,8,0,71,0,0,0,24,24,99999,0,0,1658,0.288,6.912,0.5,0.5
165,0,9,0,128,0,0,0,8,8,99999,0,0,1659,1.0,8.0,0.5,0.5
166,0,0,0,268,0,0,0,18,18,99999,0,0,1660,0.238,4.284,0.6,0.6
166,0,1,0,115,0,0,0,192,192,99999,0,0,1661,0.389,74.688,0.5,0.5
166,0,2,0,228,0,0,0,228,228,99999,0,0,1662,0.397,90.516,0.6,0.6
166,0,3,0,166,0,0,0,36,36,99999,0,0,1663,0.268,9.648,0.5,0.5
166,0,4,0,51,0,0,0,336,336,99999,0,0,1664,0.278,93.408,0.5,0.5
166,0,5,0,86,0,0,0,80,80,99999,0,0,1665,0.179,14.32,0.5,0.5
166,0,6,0,471,0,0,0,96,96,99999,0,0,1666,0.52,49.92,0.6,0.6
166,0,7,0,24,0,0,0,20,20,99999,0,0,1667,0.441,8.82,0.4,0.4
166,0,8,0,112,0,0,0,216,216,99999,0,0,1668,0.375,81.0,0.5,0.5
166,0,9,0,275,0,0,0,36,36,99999,0,0,1669,0.368,13.248,0.6,0.6
167,0,0,0,9,0,0,0,180,180,99999,0,0,1670,0.1,18.0,0.4,0.4
167,0,1,0,192,0,0,0,360,360,99999,0,0,1671,0.277,99.72,0.5,0.5
167,0,2,0,87,0,0,0,12,12,99999,0,0,1672,5.165,61.98,0.5,0.5
167,0,3,0,393,0,0,0,36,36,99999,0,0,1673,0.169,6.084,0.6,0.6
167,0,4,0,235,0,0,0,30,30,99999,0,0,1674,0.23,6.9,0.6,0.6
167,0,5,0,170,0,0,0,60,60,99999,0,0,1675,0.59,35.4,0.5,0.5
167,0,6,0,7,0,0,0,192,192,99999,0,0,1676,0.45,86.4,0.4,0.4
167,0,7,0,468,0,0,0,210,210,99999,0,0,1677,0.115,24.15,0.6,0.6
167,0,8,0,176,0,0,0,36,36,99999,0,0,1678,0.375,13.5,0.5,0.5
167,0,9,0,79,0,0,0,24,24,99999,0,0,1679,0.429,10.296,0.5,0.5
168,0,0,0,273,0,0,0,210,210,99999,0,0,1680,0.098,20.58,0.6,0.6
168,0,1,0,410,0,0,0,84,84,99999,0,0,1681,0.542,45.528,0.6,0.6
168,0,2,0,112,0,0,0,216,216,99999,0,0,1682,0.375,81.0,0.5,0.5
168,0,3,0,389,0,0,0,48,48,99999,0,0,1683,0.85,40.8,0.6,0.6
168,0,4,0,155,0,0,0,54,54,99999,0,0,1684,0.286,15.444,0.5,0.5
168,0,5,0,98,0,0,0,60,60,99999,0,0,1685,0.225,13.5,0.5,0.5
168,0,6,0,445,0,0,0,15,15,99999,0,0,1686,0.55,8.25,0.6,0.6
168,0,7,0,189,0,0,0,36,36,99999,0,0,1687,0.342,12.312,0.5,0.5
168,0,8,0,317,0,0,0,12,12,99999,0,0,1688,0.425,5.1,0.6,0.6
168,0,9,0,464,0,0,0,336,336,99999,0,0,1689,0.259,87.024,0.6,0.6
169,0,0,0,164,0,0,0,384,384,99999,0,0,1690,0.277,106.368,0.5,0.5
169,0,1,0,4,0,0,0,6,6,99999,0,0,1691,0.425,2.55,0.4,0.4
169,0,2,0,122,0,0,0,48,48,99999,0,0,1692,0.208,9.984,0.5,0.5
169,0,3,0,103,0,0,0,168,168,99999,0,0,1693,0.125,21.0,0.5,0.5
169,0,4,0,66,0,0,0,72,72,99999,0,0,1694,0.233,16.776,0.5,0.5
169,0,5,0,113,0,0,0,11,11,99999,0,0,1695,6.02,66.22,0.5,0.5
169,0,6,0,9,0,0,0,180,180,99999,0,0,1696,0.1,18.0,0.4,0.4
169,0,7,0,367,0,0,0,210,210,99999,0,0,1697,0.092,19.32,0.6,0.6
169,0,8,0,183,0,0,0,288,288,99999,0,0,1698,0.241,69.408,0.5,0.5
169,0,9,0,450,0,0,0,36,36,99999,0,0,1699,0.316,11.376,0.6,0.6
170,0,0,0,7,0,0,0,192,192,99999,0,0,1700,0.45,86.4,0.4,0.4
170,0,1,0,459,0,0,0,36,36,99999,0,0,1701,1.631,58.716,0.6,0.6
170,0,2,0,449,0,0,0,210,210,99999,0,0,1702,0.135,28.35,0.6,0.6
170,0,3,0,324,0,0,0,216,216,99999,0,0,1703,0.38,82.08,0.6,0.6
170,0,4,0,64,0,0,0,24,24,99999,0,0,1704,0.334,8.016,0.5,0.5
170,0,5,0,116,0,0,0,24,24,99999,0,0,1705,0.407,9.768,0.5,0.5
170,0,6,0,13,0,0,0,96,96,99999,0,0,1706,0.596,57.216,0.4,0.4
170,0,7,0,145,0,0,0,24,24,99999,0,0,1707,0.288,6.912,0.5,0.5
170,0,8,0,77,0,0,0,264,264,99999,0,0,1708,0.283,74.712,0.5,0.5
170,0,9,0,10,0,0,0,210,210,99999,0,0,1709,0.118,24.78,0.4,0.4
171,0,0,0,259,0,0,0,216,216,99999,0,0,1710,0.42,90.72,0.6,0.6
171,0,1,0,178,0,0,0,96,96,99999,0,0,1711,0.732,70.272,0.5,0.5
171,0,2,0,163,0,0,0,96,96,99999,0,0,1712,0.657,63.072,0.5,0.5
171,0,3,0,147,0,0,0,384,384,99999,0,0,1713,0.276,105.984,0.5,0.5
171,0,4,0,73,0,0,0,120,120,99999,0,0,1714,0.624,74.88,0.5,0.5
171,0,5,0,195,0,0,0,30,30,99999,0,0,1715,0.589,17.67,0.5,0.5
171,0,6,0,26,0,0,0,360,360,99999,0,0,1716,0.274,98.64,0.4,0.4
171,0,7,0,32,0,0,0,96,96,99999,0,0,1717,0.125,12.0,0.4,0.4
171,0,8,0,333,0,0,0,48,48,99999,0,0,1718,0.9,43.2,0.6,0.6
171,0,9,0,122,0,0,0,48,48,99999,0,0,1719,0.208,9.984,0.5,0.5
172,0,0,0,8,0,0,0,40,40,99999,0,0,1720,0.381,15.24,0.4,0.4
172,0,1,0,274,0,0,0,48,48,99999,0,0,1721,0.307,14.736,0.6,0.6
172,0,2,0,93,0,0,0,30,30,99999,0,0,1722,0.281,8.43,0.5,0.5
172,0,3,0,1,0,0,0,72,72,99999,0,0,1723,0.125,9.0,0.4,0.4
172,0,4,0,12,0,0,0,8,8,99999,0,0,1724,0.306,2.448,0.4,0.4
172,0,5,0,435,0,0,0,9,9,99999,0,0,1725,0.62,5.58,0.6,0.6
172,0,6,0,79,0,0,0,24,24,99999,0,0,1726,0.429,10.296,0.5,0.5
172,0,7,0,82,0,0,0,168,168,99999,0,0,1727,0.446,74.928,0.5,0.5
172,0,8,0,229,0,0,0,48,48,99999,0,0,1728,0.291,13.968,0.6,0.6
172,0,9,0,6,0,0,0,10,10,99999,0,0,1729,0.34,3.4,0.4,0.4
173,0,0,0,356,0,0,0,18,18,99999,0,0,1730,1.048,18.864,0.6,0.6
173,0,1,0,137,0,0,0,30,30,99999,0,0,1731,0.454,13.62,0.5,0.5
173,0,2,0,163,0,0,0,96,96,99999,0,0,1732,0.657,63.072,0.5,0.5
173,0,3,0,315,0,0,0,20,20,99999,0,0,1733,0.228,4.56,0.6,0.6
173,0,4,0,209,0,0,0,210,210,99999,0,0,1734,0.115,24.15,0.6,0.6
173,0,5,0,269,0,0,0,36,36,99999,0,0,1735,0.126,4.536,0.6,0.6
173,0,6,0,353,0,0,0,720,720,99999,0,0,1736,0.142,102.24,0.6,0.6
173,0,7,0,300,0,0,0,13,13,99999,0,0,1737,0.8,10.4,0.6,0.6
173,0,8,0,75,0,0,0,12,12,99999,0,0,1738,1.138,13.656,0.5,0.5
173,0,9,0,421,0,0,0,144,144,99999,0,0,1739,0.503,72.432,0.6,0.6
174,0,0,0,54,0,0,0,336,336,99999,0,0,1740,0.274,92.064,0.5,0.5
174,0,1,0,237,0,0,0,24,24,99999,0,0,1741,2.24,53.76,0.6,0.6
174,0,2,0,81,0,0,0,12,12,99999,0,0,1742,0.248,2.976,0.5,0.5
174,0,3,0,3,0,0,0,312,312,99999,0,0,1743,0.324,101.088,0.4,0.4
174,0,4,0,117,0,0,0,336,336,99999,0,0,1744,0.244,81.984,0.5,0.5
174,0,5,0,296,0,0,0,20,20,99999,0,0,1745,0.435,8.7,0.6,0.6
174,0,6,0,171,0,0,0,24,24,99999,0,0,1746,0.4,9.6,0.5,0.5
174,0,7,0,461,0,0,0,60,60,99999,0,0,1747,0.322,19.32,0.6,0.6
174,0,8,0,345,0,0,0,24,24,99999,0,0,1748,2.333,55.992,0.6,0.6
174,0,9,0,128,0,0,0,8,8,99999,0,0,1749,1.0,8.0,0.5,0.5
175,0,0,0,178,0,0,0,96,96,99999,0,0,1750,0.732,70.272,0.5,0.5
175,0,1,0,113,0,0,0,11,11,99999,0,0,1751,6.02,66.22,0.5,0.5
175,0,2,0,156,0,0,0,81,81,99999,0,0,1752,0.2,16.2,0.5,0.5
175,0,3,0,181,0,0,0,24,24,99999,0,0,1753,0.491,11.784,0.5,0.5
175,0,4,0,432,0,0,0,16,16,99999,0,0,1754,0.9,14.4,0.6,0.6
175,0,5,0,400,0,0,0,36,36,99999,0,0,1755,1.037,37.332,0.6,0.6
175,0,6,0,34,0,0,0,336,336,99999,0,0,1756,0.233,78.288,0.4,0.4
175,0,7,0,263,0,0,0,36,36,99999,0,0,1757,0.225,8.1,0.6,0.6
175,0,8,0,38,0,0,0,384,384,99999,0,0,1758,0.275,105.6,0.4,0.4
175,0,9,0,43,0,0,0,240,240,99999,0,0,1759,0.3,72.0,0.4,0.4
176,0,0,0,419,0,0,0,72,72,99999,0,0,1760,0.217,15.624,0.6,0.6
176,0,1,0,1,0,0,0,72,72,99999,0,0,1761,0.125,9.0,0.4,0.4
176,0,2,0,154,0,0,0,360,360,99999,0,0,1762,0.274,98.64,0.5,0.5
176,0,3,0,182,0,0,0,12,12,99999,0,0,1763,0.408,4.896,0.5,0.5
176,0,4,0,123,0,0,0,20,20,99999,0,0,1764,0.28,5.6,0.5,0.5
176,0,5,0,23,0,0,0,210,210,99999,0,0,1765,0.11,23.1,0.4,0.4
176,0,6,0,413,0,0,0,288,288,99999,0,0,1766,0.362,104.256,0.6,0.6
176,0,7,0,139,0,0,0,28,28,99999,0,0,1767,0.168,4.704,0.5,0.5
176,0,8,0,58,0,0,0,264,264,99999,0,0,1768,0.276,72.864,0.5,0.5
176,0,9,0,333,0,0,0,48,48,99999,0,0,1769,0.9,43.2,0.6,0.6
177,0,0,0,210,0,0,0,96,96,99999,0,0,1770,0.637,61.152,0.6,0.6
177,0,1,0,88,0,0,0,180,180,99999,0,0,1771,0.108,19.44,0.5,0.5
177,0,2,0,399,0,0,0,50,50,99999,0,0,1772,0.236,11.8,0.6,0.6
177,0,3,0,30,0,0,0,24,24,99999,0,0,1773,0.387,9.288,0.4,0.4
177,0,4,0,232,0,0,0,27,27,99999,0,0,1774,6.0,162.0,0.6,0.6
177,0,5,0,123,0,0,0,20,20,99999,0,0,1775,0.28,5.6,0.5,0.5
177,0,6,0,340,0,0,0,12,12,99999,0,0,1776,0.283,3.396,0.6,0.6
177,0,7,0,24,0,0,0,20,20,99999,0,0,1777,0.441,8.82,0.4,0.4
177,0,8,0,102,0,0,0,24,24,99999,0,0,1778,0.479,11.496,0.5,0.5
177,0,9,0,479,0,0,0,72,72,99999,0,0,1779,0.465,33.48,0.6,0.6
178,0,0,0,368,0,0,0,10,10,99999,0,0,1780,6.0,60.0,0.6,0.6
178,0,1,0,169,0,0,0,80,80,99999,0,0,1781,1.046,83.68,0.5,0.5
178,0,2,0,156,0,0,0,81,81,99999,0,0,1782,0.2,16.2,0.5,0.5
178,0,3,0,333,0,0,0,48,48,99999,0,0,1783,0.9,43.2,0.6,0.6
178,0,4,0,448,0,0,0,77,77,99999,0,0,1784,0.2,15.4,0.6,0.6
178,0,5,0,135,0,0,0,96,96,99999,0,0,1785,0.716,68.736,0.5,0.5
178,0,6,0,210,0,0,0,96,96,99999,0,0,1786,0.637,61.152,0.6,0.6
178,0,7,0,263,0,0,0,36,36,99999,0,0,1787,0.225,8.1,0.6,0.6
178,0,8,0,84,0,0,0,24,24,99999,0,0,1788,0.376,9.024,0.5,0.5
178,0,9,0,33,0,0,0,240,240,99999,0,0,1789,0.409,98.16,0.4,0.4
179,0,0,0,130,0,0,0,24,24,99999,0,0,1790,0.615,14.76,0.5,0.5
179,0,1,0,390,0,0,0,24,24,99999,0,0,1791,0.221,5.304,0.6,0.6
179,0,2,0,100,0,0,0,36,36,99999,0,0,1792,0.345,12.42,0.5,0.5
179,0,3,0,147,0,0,0,384,384,99999,0,0,1793,0.276,105.984,0.5,0.5
179,0,4,0,28,0,0,0,12,12,99999,0,0,1794,0.387,4.644,0.4,0.4
179,0,5,0,187,0,0,0,12,12,99999,0,0,1795,0.463,5.556,0.5,0.5
179,0,6,0,262,0,0,0,15,15,99999,0,0,1796,0.584,8.76,0.6,0.6
179,0,7,0,361,0,0,0,312,312,99999,0,0,1797,0.328,102.336,0.6,0.6
179,0,8,0,290,0,0,0,312,312,99999,0,0,1798,0.33,102.96,0.6,0.6
179,0,9,0,226,0,0,0,61,61,99999,0,0,1799,0.2,12.2,0.6,0.6
180,0,0,0,21,0,0,0,432,432,99999,0,0,1800,0.165,71.28,0.4,0.4
180,0,1,0,131,0,0,0,54,54,99999,0,0,1801,0.287,15.498,0.5,0.5
180,0,2,0,283,0,0,0,20,20,99999,0,0,1802,1.0,20.0,0.6,0.6
180,0,3,0,172,0,0,0,30,30,99999,0,0,1803,0.166,4.98,0.5,0.5
180,0,4,0,31,0,0,0,72,72,99999,0,0,1804,0.125,9.0,0.4,0.4
180,0,5,0,33,0,0,0,240,240,99999,0,0,1805,0.409,98.16,0.4,0.4
180,0,6,0,326,0,0,0,36,36,99999,0,0,1806,0.373,13.428,0.6,0.6
180,0,7,0,485,0,0,0,50,50,99999,0,0,1807,0.308,15.4,0.6,0.6
180,0,8,0,187,0,0,0,12,12,99999,0,0,1808,0.463,5.556,0.5,0.5
180,0,9,0,374,0,0,0,312,312,99999,0,0,1809,0.333,103.896,0.6,0.6
181,0,0,0,51,0,0,0,336,336,99999,0,0,1810,0.278,93.408,0.5,0.5
181,0,1,0,184,0,0,0,192,192,99999,0,0,1811,0.358,68.736,0.5,0.5
181,0,2,0,480,0,0,0,27,27,99999,0,0,1812,3.0,81.0,0.6,0.6
181,0,3,0,140,0,0,0,10,10,99999,0,0,1813,6.27,62.7,0.5,0.5
181,0,4,0,207,0,0,0,36,36,99999,0,0,1814,0.469,16.884,0.6,0.6
181,0,5,0,312,0,0,0,24,24,99999,0,0,1815,2.223,53.352,0.6,0.6
